Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ADX(H,L,C,14)","Exit_ADX(H,L,C,14)","Entry_PLUS_DI(H,L,C,14)","Exit_PLUS_DI(H,L,C,14)","Entry_MINUS_DI(H,L,C,14)","Exit_MINUS_DI(H,L,C,14)","Entry_EMA(C,12)","Exit_EMA(C,12)","Entry_EMA(C,50)","Exit_EMA(C,50)","Entry_EMA(C,5)","Exit_EMA(C,5)","Entry_EMA(C,7)","Exit_EMA(C,7)","Entry_ATR(H,L,C,50)","Exit_ATR(H,L,C,50)","Entry_double_wma(H,30)","Exit_double_wma(H,30)",Entry_upper_band,Exit_upper_band,Entry_lower_band,Exit_lower_band,Entry_stopDist,Exit_stopDist,PnL_USD
3,19564,19571,30081.61,29880.22,,,-784.0554899999983,179.88549,-0.008688093157247877,2023-07-24 00:00:00,2023-07-24 01:45:00,0 days 01:45:00,,21.28452450400817,21.86986864930123,25.773571187776678,14.720563789158057,20.194865010601436,31.91531427015475,30055.3895606386,29989.394525722724,30017.972343422392,30007.66112007181,30062.46086179179,29943.304545180315,30058.051127994087,29961.31105938251,47.24499317033741,48.93865307681861,30055.114309302575,30061.569150463514,30284.48795664733,30309.167032064855,29880.6972453941,29881.26824449413,162.9628758235912,189.6572193665752,-8.688093157247877
1,19839,19868,29584.35,29403.57,,,-239.76791999999884,58.98792,-0.00810455257593957,2023-07-26 20:45:00,2023-07-27 04:00:00,0 days 07:15:00,,26.07849473007163,13.7542147476654,31.001483703971118,22.78819701114467,9.56159001613018,17.497597296428168,29436.469945598572,29404.08481412445,29317.829889176017,29377.336813922404,29511.784359352103,29415.42858129523,29483.755519670718,29411.28547147419,63.99413739102978,59.82195672106988,29300.88739789541,29412.90163214259,29556.346559127513,29684.83895064014,29064.47700575298,29191.48565247349,371.7797027483625,19.774465393104773,-8.10455257593957
2,20239,20272,29485.36,29388.75,,,-310.96822000000117,117.74822,-0.005273264765972,2023-07-31 00:45:00,2023-07-31 09:00:00,0 days 08:15:00,,28.71130082628639,14.44123904642783,37.57672652233695,20.00385146644888,13.318842849881973,16.534729185824254,29309.92582042765,29387.027582145492,29292.34829923925,29373.683465739457,29380.650879348068,29378.215477847723,29351.17907017596,29381.385923704434,42.534485972316006,38.461927743662294,29276.75240543252,29400.975657169274,29456.929717550778,29591.223948306586,29096.0251236939,29208.408256765288,249.30610829303086,15.936973606050916,-5.273264765972
2,20408,20424,29251.66,29241.08,,,-138.1454799999962,116.98548000000001,-0.00236132718621771,2023-08-01 19:00:00,2023-08-01 23:00:00,0 days 04:00:00,,39.12177005167892,40.536073595260596,36.45304654225351,39.348172133684415,15.567714267059163,8.898509121520815,29045.9868757948,29225.689390323314,28958.11231448773,29084.81327302925,29144.185896314248,29266.397955479835,29107.36543728586,29251.821882932993,65.1685164509063,64.41734577990525,28885.23530557781,29058.97265039635,29121.366745629464,29335.220240294388,28581.026785573595,28792.655712057167,290.7770012806483,33.806140335217016,-2.36132718621771
2,20427,20445,29475.36,29569.27,,,69.73073999999971,118.08926,0.0011828649421076636,2023-08-01 23:45:00,2023-08-02 04:15:00,0 days 04:30:00,,47.04747434705802,46.774458291403526,48.96108452050307,26.299311608721855,5.364414972564427,23.07066545763695,29351.867728047488,29694.70961933027,29135.591574120197,29456.355190222723,29478.815320142174,29653.312214399335,29428.381731862355,29674.438716019496,71.19738098928052,76.15997382371135,29101.324485706842,29511.228456432073,29415.150123335472,29915.31316422002,28813.666470890712,29211.900330117034,354.1981546835741,258.8334207961183,1.1828649421076636
2,20982,21017,29111.36,29165.02,,,-9.232760000000297,116.55276,-0.0001585765831619945,2023-08-07 18:30:00,2023-08-08 03:15:00,0 days 08:45:00,,27.255294206674638,28.063974060083638,24.58669665303831,27.689921438938768,15.14673159108737,15.801278677059747,28985.1283550389,29156.56843853488,28989.96916860562,29110.33734666641,29047.075449679378,29160.735872598932,29020.357994101032,29158.75247128024,53.51021670844261,46.242529304191486,28969.29307302031,29132.70196007521,29173.727507943164,29355.584835793048,28757.35871394442,28912.21029338279,304.41895006046514,15.328612438779661,-0.1585765831619945
2,21071,21093,29689.88,29759.66,,,20.660919999997674,118.89908,0.00034794549523272517,2023-08-08 16:45:00,2023-08-08 22:15:00,0 days 05:30:00,,51.85081965218627,49.04615616044053,43.90212310509214,28.94982757578125,6.98180311388444,18.80582830349929,29556.26603515517,29875.74289646482,29366.677161936608,29672.15889434239,29640.08138351806,29840.032383209003,29609.565060828543,29861.21278462274,58.967869875890656,74.62279637351617,29354.551475118285,29732.59509942973,29614.51434500691,30105.737911267126,29139.255312678793,29463.977380861594,308.549760816139,364.9606290845183,0.34794549523272517
2,21594,21631,29357.94,29323.81,,,-185.62349999999475,117.3635,-0.0031613849609338045,2023-08-14 03:30:00,2023-08-14 12:45:00,0 days 09:15:00,,39.86759398817189,12.567892565577349,23.897133911839042,18.53854958037561,20.372276786852286,24.68439026035589,29289.710556755777,29353.67500860137,29317.2693618587,29359.61405121041,29318.92019742604,29339.582117320027,29305.09680290804,29344.43589713932,32.0098623142377,30.192067742527573,29313.046566366706,29377.245644996856,29440.151213284887,29516.070150404546,29181.88502519441,29221.424434369797,218.06987988379427,98.79306108775548,-3.1613849609338045
3,21639,21652,29523.32,29453.39,,,-386.72013000000084,176.93013,-0.004366267411659722,2023-08-14 14:45:00,2023-08-14 18:00:00,0 days 03:15:00,,19.454307468704837,29.011844292328213,38.43286050892507,17.954935687995484,12.837023250368087,41.5050355061566,29397.156808464293,29492.882653818968,29368.13217047255,29436.95969912147,29443.218476152102,29442.5884091032,29422.97180711565,29470.529083417892,34.27145088519748,45.18390101917599,29371.61283392827,29426.470419391146,29525.3182390788,29618.795338123826,29206.324082395116,29237.731760908584,172.5367953460773,277.21931006273513,-4.366267411659722
3,22124,22133,26209.48,26064.87,,,-590.6530500000017,156.82305,-0.007511951782332223,2023-08-19 16:00:00,2023-08-19 18:15:00,0 days 02:15:00,,28.273505227020582,35.11180140846355,36.77770964101578,26.646045378572946,8.280928223942706,17.446479321707184,26045.906546533155,26091.71630052957,25982.107725031165,26022.722248359467,26110.376025120226,26090.262089359425,26087.304394537634,26095.287448988664,72.17511383495304,71.58541702376812,25927.28850233711,25987.170965203863,26188.28848104589,26256.39619855266,25630.582487089137,25690.04949806552,171.41178064694208,151.0359663110134,-7.511951782332223
1,22444,22466,26041.94,26008.67,,,-85.32061000000044,52.05061,-0.0032762770361962575,2023-08-23 00:00:00,2023-08-23 05:30:00,0 days 05:30:00,,27.37562993346051,17.82895816770395,29.031980890351523,22.724261991408692,18.903145799238676,19.671521577159286,25917.63793007492,26013.599603245646,25906.411430945573,25973.511783865742,26017.46602559404,26014.51141007632,25976.370307677804,26014.82943496301,79.19843964775626,65.77222078759696,25850.4699661413,25961.80870251963,26133.11430234991,26239.349647600844,25515.553523948987,25663.56669844405,405.89307538467176,19.633302261509925,-3.2762770361962574
2,22538,22547,26486.24,26373.42,,,-331.35932000000673,105.71932000000001,-0.006255310682075044,2023-08-23 23:30:00,2023-08-24 01:45:00,0 days 02:15:00,,31.44256206326787,20.375711156562527,25.932397618214342,21.582042656168884,21.43626166970242,27.982724213298066,26471.59256390375,26436.302232624017,26346.587867421797,26374.653368551863,26458.389004271543,26402.141282842404,26461.471317871074,26416.490378454808,83.90059590707527,79.18086316188193,26435.084687952552,26484.183673191837,26880.342229687765,26936.74612573449,26091.63075727269,26163.15759499214,281.3631795067619,32.07002413652057,-6.255310682075044
2,22974,23002,26148.69,25963.91,,,-473.78519999999764,104.2252,-0.009059444278088113,2023-08-28 12:30:00,2023-08-28 19:30:00,0 days 07:00:00,,38.811355765569765,32.749596952484254,39.21664382785668,14.363633209724297,10.729311713407004,34.98540576878645,26004.574513972497,26078.604671504792,25986.456420991253,26065.984818251796,26059.979730627136,26034.98203726541,26038.17354148732,26054.299570566633,37.84780479623391,44.227769652781035,25946.968654336935,26089.24477854442,26085.075351238498,26296.12952252952,25792.954481766155,25898.115252244475,225.85909521053225,203.1248609713989,-9.059444278088113
1,23078,23121,26966.42,27543.81,,,522.8797700000031,54.51023,0.019390032863094205,2023-08-29 14:30:00,2023-08-30 01:15:00,0 days 10:45:00,,34.03880679298736,24.46285775830702,71.56288634548856,18.967278087798338,2.374243117197353,28.31539399574764,26398.19452279489,27639.385927076175,26113.949490779833,27426.02719663783,26790.86558629074,27598.512425343222,26620.03722306539,27615.097858193127,74.3280282668114,105.88316127918894,25999.859012792345,27740.31384027978,26280.49612250322,28677.148880296205,25705.868098533014,27342.548533367484,865.1347173451995,325.3840303054324,19.390032863094206
3,23259,23261,27465.13,27264.77,,,-765.2697000000018,164.18970000000002,-0.009287773260130262,2023-08-31 11:45:00,2023-08-31 12:15:00,0 days 00:30:00,,24.261174674726682,22.277745469418868,40.26514763087878,28.75484399295747,5.545510104267557,23.591910860103653,27272.989705504362,27264.385055420284,27247.83397874181,27247.549551310687,27314.433865163883,27273.103940072837,27297.220433542225,27272.7727438675,56.791552615484896,61.245163131911696,27235.015801233145,27237.15187499893,27451.189600168116,27468.010233361012,27012.49601933215,27001.673558507522,210.18492326623465,55.49707361184555,-9.287773260130262
1,23860,23888,25847.94,25742.86,,,-156.6707999999981,51.5908,-0.0060612489815435,2023-09-06 18:00:00,2023-09-07 01:00:00,0 days 07:00:00,,24.5727384781311,9.763458088511731,32.11889493227093,21.576409119295107,17.80886002674118,19.910341871370196,25662.99320557362,25738.985825788226,25680.335807992393,25707.280528153242,25722.24528648694,25744.52689002703,25694.443205290554,25743.80683945487,59.60946964003585,54.60954440933788,25669.072644700384,25690.449044130433,25893.368091741144,25910.2294099762,25439.928898690443,25451.21567593741,461.70957385783163,16.99056693409642,-6.0612489815435
2,24258,24271,25887.23,25696.68,,,-484.26781999999855,103.16782,-0.009353411315154155,2023-09-10 21:30:00,2023-09-11 00:45:00,0 days 03:15:00,,31.69538362252305,22.78794230118816,27.933904395888586,19.315665962699427,21.448699944047263,31.236742586923683,25816.964600002528,25800.402679880557,25792.390340330865,25804.78806815017,25856.871007129506,25763.41971212885,25842.908887503352,25779.71229563551,38.297624568931134,44.452737336466356,25758.180855551822,25795.271750113992,25896.081864874097,25967.3503727714,25603.67801747569,25615.172968533905,191.06067520406515,218.0881972460287,-9.353411315154155
1,24378,24406,25858.82,26244.3,,,333.3768799999996,52.103120000000004,0.01289219229647744,2023-09-12 03:30:00,2023-09-12 10:30:00,0 days 07:00:00,,29.66125702938873,46.70840479030782,54.40500593845488,46.52051268475147,6.707940719382549,7.950917988865612,25371.844868813754,25910.988615666018,25272.534234691448,25651.304247826316,25555.552469171,26019.19174704111,25479.2515281056,25976.63504898049,79.70892246929941,88.93207562215919,25148.46596919293,25683.727204418985,25433.117335987245,26165.434402659997,24722.53606435393,25266.241527081907,440.9559725268693,424.0883057479785,12.89219229647744
1,24441,24449,26068.76,26121.27,,,0.3199700000020371,52.19003,1.2274078245492603e-05,2023-09-12 19:15:00,2023-09-12 21:15:00,0 days 02:00:00,,28.461822985295864,27.571751938215776,35.47935941189377,30.748152032615288,18.83990749813517,17.473247570495865,26050.0828903004,26087.87229110303,25989.067757097753,26018.592183094675,26045.80558759623,26106.857942451552,26039.954845067172,26098.980628944177,102.33569867498726,94.38876631587351,26117.29253727494,26109.045058414304,26540.984138634234,26509.18288946563,25753.52103199238,25765.392369749337,386.0705944332851,35.907629282866225,0.012274078245492603
2,24980,25010,26879.6,26914.04,,,-38.707279999995336,107.58727999999999,-0.0007200122025624502,2023-09-18 10:00:00,2023-09-18 17:30:00,0 days 07:30:00,,41.85510179242131,36.49062992835694,40.99835302070811,10.75826472924448,6.794011331692773,44.164071379454015,26780.56821474994,27146.1280426919,26656.38390850204,27044.800930700363,26845.378772420838,27031.407638717843,26821.123922312836,27082.66368198263,49.36106976443371,75.98165232202524,26649.431544829167,27166.704206131508,26873.300246778457,27552.66902210029,26453.18671421511,26891.865134326858,247.6463919369476,428.20994849375353,-0.7200122025624502
1,25098,25122,27337.23,27030.73,,,-360.86796,54.36796,-0.013200604450414315,2023-09-19 15:30:00,2023-09-19 21:30:00,0 days 06:00:00,,24.93688002516758,19.180554532147827,31.690586138437947,12.832491882025208,15.661143984400422,27.981267975818426,27203.55062512611,27147.879887823132,27075.90411165444,27144.265423577992,27255.75831840097,27117.224219545235,27233.239731869995,27128.905047681343,87.24289543324788,89.36027338566386,27110.411029549854,27209.12077592554,27513.491640758577,27606.681664005697,26743.668704206193,26880.529112431876,453.31610789395074,277.5738523567565,-13.200604450414314
2,25677,25705,26366.28,26292.9,,,-252.07835999999477,105.31836000000001,-0.004780317132337099,2023-09-25 16:15:00,2023-09-25 23:15:00,0 days 07:00:00,,30.368035990038827,18.632195953491394,32.73467027817088,24.0086247005706,9.465293649680383,17.18808118087912,26228.755837831577,26289.060193796384,26178.663626829497,26262.46350238977,26301.644327408994,26284.41571202479,26274.39391067422,26285.00453782851,54.3293068482995,50.932087474166885,26110.211085442686,26293.19470417363,26303.83807549225,26542.22669957006,25851.987608583313,26071.684370313294,255.67215587305392,15.47056837473274,-4.780317132337099
1,26278,26342,27880.55,28323.47,,,386.7159800000019,56.20402,0.013870457361852745,2023-10-01 22:30:00,2023-10-02 14:30:00,0 days 16:00:00,,41.01203954237637,39.66006540277719,58.00962486776039,22.816930058394732,6.576542903378146,13.840946674569443,27363.9179374705,28350.381213458237,27191.149032819027,28175.57769955998,27586.463871530363,28353.370200559733,27491.60499965943,28356.587155746183,57.11702244210038,86.65032369955583,27133.384680719864,28278.216971344147,27379.57109394391,28723.49198229351,26911.27643727468,27969.268096294007,526.0867675721099,425.4093678917478,13.870457361852745
1,26729,26766,27736.06,27939.69,,,147.9542499999974,55.67575,0.005334364361773062,2023-10-06 15:15:00,2023-10-07 00:30:00,0 days 09:15:00,,24.467807984897785,20.80146733605934,32.43768588079886,19.662682475103765,19.418998062088807,22.657458982801774,27646.376156177656,27964.115722232134,27602.778848484293,27891.330790800155,27716.754019028536,27942.287420418757,27684.41322351929,27949.900197375115,80.08362901784395,84.16211534155573,27619.557495249817,27961.40646103458,27937.741277044894,28326.41740177753,27301.239954078683,27618.276688923586,435.04711686611876,35.301120152237665,5.334364361773062
2,27030,27050,27669.03,27587.68,,,-273.2134199999971,110.51342,-0.004937170186305747,2023-10-09 18:30:00,2023-10-09 23:30:00,0 days 05:00:00,,32.751778672960874,19.99774041978825,28.35514267702102,20.772772159187873,15.129290315648102,16.672340408993826,27545.83931081284,27598.421485586543,27593.680688751803,27597.974129812916,27606.339548440817,27594.69850948431,27581.73597482011,27597.530534391975,69.2235952828354,61.35327603343028,27507.029373592042,27558.077427286484,27762.088305823334,27800.246961194123,27147.367435005617,27236.00997068115,313.6632357532118,21.31679577888772,-4.937170186305747
3,27440,27443,26894.41,26887.39,,,-182.4054000000013,161.34539999999998,-0.0022607597638320334,2023-10-14 01:00:00,2023-10-14 01:45:00,0 days 00:45:00,,17.074105048079453,15.200155757883433,20.486620171311966,24.894223001844157,20.44763026417242,18.35901256411011,26874.966358033045,26879.068294284014,26838.297308408273,26843.304328930237,26872.710737369256,26885.132811072373,26873.906190605252,26882.026674161592,59.68355849454714,58.42524498659982,26833.04164018885,26845.718087130736,27073.90075605988,27088.260751162186,26598.48742994078,26615.141175215704,191.59830536670148,26.017030285613355,-2.2607597638320334
2,27618,27650,27168.77,27767.19,,,1086.9680799999965,109.87192,0.020003998708811546,2023-10-15 21:30:00,2023-10-16 05:30:00,0 days 08:00:00,,48.337299886218275,40.91255506585292,26.811493587161355,63.41500126251379,9.875639281347388,6.495157465082212,27102.092413619423,27403.2877917231,26984.305300417385,27196.83809245148,27148.086336386496,27572.26141879433,27134.221108816047,27500.491504850765,37.66361287464329,58.94634626120608,26958.19417720943,27193.582437078105,27105.074002173227,27468.00621350024,26813.76748631635,26981.34399098819,260.04280798078713,411.2862583090572,20.003998708811547
3,27678,27682,27803.48,29412.84,,,4656.431040000001,171.64896000000002,0.05582551824447881,2023-10-16 12:30:00,2023-10-16 13:30:00,0 days 01:00:00,,24.570573063919472,34.02947756538023,27.326560039961684,52.45291331779464,20.570544899802627,3.294373925177857,27772.426568842897,28089.504556368083,27601.08830907377,27717.53843431951,27781.82500923656,28333.26185367636,27777.1390977531,28236.77248796094,62.26045433950241,130.79541958029074,27718.318282116496,27766.695334862547,28067.337150094383,28369.73328211402,27500.223416005218,27308.8323990506,189.52980740817947,1597.5854836421715,55.82551824447881
1,27705,27739,28730.57,28329.54,,,-458.09010999999884,57.06011,-0.01594434464753047,2023-10-16 19:15:00,2023-10-17 03:45:00,0 days 08:30:00,,60.308863478385554,18.21994102057793,42.80542455836914,18.029645152966793,6.2496894564576255,24.82369589510167,28402.131088466278,28355.63330501408,28055.22795048883,28312.83298348695,28545.59041056435,28325.53851842081,28494.604362730355,28336.22611901825,144.86399048622482,117.3296135611975,28103.507410201102,28427.248385420342,28734.57776231834,28918.434557736633,27595.393118448246,28010.247934708,561.5884347810235,34.55809819152316,-15.94434464753047
1,28047,28064,29832.55,29543.98,,,-347.9465299999997,59.37653,-0.011663318422327264,2023-10-20 08:45:00,2023-10-20 13:00:00,0 days 04:15:00,,52.83100813811307,45.01735775379461,40.09282063285142,19.19524943628404,5.8268087947819405,24.21588311344397,29458.89330623159,29717.186328611817,29092.703722184397,29439.7595990423,29620.454542051142,29629.731049802343,29559.431880516146,29673.049461136146,101.76260116466003,122.35459123767268,29090.28271173634,29553.01640552779,29570.149444050137,30165.62345793132,28723.402510914802,29113.160931920538,503.99397105036667,564.3895537646449,-11.663318422327263
1,28316,28340,30745.61,30489.24,,,-317.604849999999,61.23485000000001,-0.010330087775132737,2023-10-23 04:00:00,2023-10-23 10:00:00,0 days 06:00:00,,43.44910308068433,27.95644259302952,41.940478814061,22.362133991099622,6.804173426006065,25.84856959406127,30409.652641082084,30568.652810487958,30121.22630459577,30440.66984865384,30548.438990799936,30519.695281803473,30502.204392892476,30536.808844812567,96.2243995366878,106.09343175621208,30035.342744129437,30579.471405323777,30406.83462588766,31148.945424529637,29681.310589319215,30184.971802539974,563.7657747323623,370.8583179130441,-10.330087775132737
2,28344,28355,30571.41,30521.95,,,-221.10671999999826,122.18672000000001,-0.0036162335986465338,2023-10-23 11:00:00,2023-10-23 13:45:00,0 days 02:45:00,,21.64432336346422,20.418014750118605,25.111734147753744,23.046121878492897,21.52910790582609,25.758163728928036,30561.34062036883,30617.183384438682,30456.99759475136,30522.740526256533,30550.603635911793,30606.545359370168,30549.941118866478,30613.20393297525,103.41433675546278,106.17711921397708,30607.31067079576,30620.784616762707,31177.52900163399,31205.028521434542,30222.972469537835,30227.760184307605,309.14893872423437,381.57537375005387,-3.616233598646534
1,28367,28391,31046.16,33958.92,,,2847.7549199999985,65.00507999999999,0.09172647825045031,2023-10-23 16:45:00,2023-10-23 22:45:00,0 days 06:00:00,,24.909866553715254,39.106602748350596,32.542861308529474,55.23120216601791,9.332734726588876,4.2661297834797045,30904.32668855886,32207.537092720228,30663.427066636392,31320.68897232218,31032.18870010402,32821.23977898658,30984.765280529515,32582.351771067024,122.2595751401392,233.50707981365107,30660.70153440269,31177.659572727345,31305.79096160593,32173.038473947046,30208.683329944124,30338.085636346885,632.2225555994025,2199.3232426814343,91.72647825045031
1,28429,28451,34050.6,34459.91,,,340.79949000000494,68.51051,0.010008619231379322,2023-10-24 08:15:00,2023-10-24 13:45:00,0 days 05:30:00,,25.438236659709663,26.75565828345885,21.933004503850174,20.824824530164786,17.42261197369354,20.691112432496702,34031.40079755379,34479.13822702296,33451.382114391425,34039.4765712105,34023.65785448074,34471.45635778594,34013.821986095405,34483.64745659847,272.7220249506105,250.37792661039776,34029.3587920134,34276.88152742054,35629.005338651616,35874.65799529616,33070.85720765882,33384.75514288947,759.784243097424,116.39471948592177,10.008619231379322
2,28545,28551,34517.05,34692.88,,,213.24013999998894,138.41986,0.003088910263188642,2023-10-25 13:15:00,2023-10-25 14:45:00,0 days 01:30:00,,28.459828910129122,34.57908439856811,37.90179014448778,34.57511638938603,10.546954991644913,9.490111938745017,34327.449585471135,34490.64000324994,34143.132556438184,34230.49020465166,34415.20237437896,34621.61352806619,34386.59591981667,34574.32377088534,181.02200850909924,184.48903704354856,34096.49258642689,34172.48025675496,34797.390242529706,34882.65221864544,33360.47511096627,33449.426500846166,351.098336807426,94.41307169462435,3.0889102631886423
1,29022,29039,34830.49,34406.26,,,-493.46674999999595,69.23675,-0.014167666030538104,2023-10-30 12:30:00,2023-10-30 16:45:00,0 days 04:15:00,,24.90354543724677,19.262396798095192,30.76350057786556,18.010021692275032,13.170003167030837,24.693516798513603,34610.573441915134,34577.9522236772,34466.68479353835,34540.90991064261,34699.24659634943,34515.95023769001,34669.189610040754,34541.8918746446,89.0636219988174,99.69177816532616,34383.618544505014,34580.2380014137,34762.82291157433,35027.53936662731,33985.61700331608,34142.90037606112,391.57792302121885,383.04791150779556,-14.167666030538104
1,29247,29282,34973.85,35251.31,,,207.23483999999914,70.22515999999999,0.005925422565716936,2023-11-01 20:45:00,2023-11-02 05:30:00,0 days 08:45:00,,26.21107813733403,38.8273687710045,43.766014897229034,19.8831762121734,7.508519255677058,23.584989220666973,34784.01338411859,35460.26564477037,34567.37163446587,35269.473954248184,35001.1559855185,35362.08298319398,34911.75980968353,35402.86139815117,130.03009124778495,139.95604786583132,34494.51589658869,35453.64488242966,35021.60408914804,36192.442185838125,34002.94056459655,34918.1846959905,721.8933969484655,444.7410466441979,5.925422565716936
3,29482,29500,34862.9,34730.12,,,-607.1190599999966,208.77906000000002,-0.005804824612983922,2023-11-04 07:30:00,2023-11-04 12:00:00,0 days 04:30:00,,24.625687644244447,18.407669659870862,28.811363158559782,21.124038524778495,13.387319366639971,21.42258548926121,34789.17350128163,34765.391108066426,34703.05745116771,34742.80264987452,34829.3005825479,34745.192714001765,34815.919860095404,34752.99881005993,90.79221844562069,79.73568716026067,34711.22434836046,34774.94598304699,35078.95650358,35077.705027381366,34372.42191550718,34484.69173155993,199.7541904330419,127.21774415994803,-5.804824612983922
3,29543,29549,35048.35,34979.82,,,-415.6745099999965,210.08450999999997,-0.003953343595347488,2023-11-04 22:45:00,2023-11-05 00:15:00,0 days 01:30:00,,30.64492206821373,36.48732474516595,46.49605852321507,30.20396456799208,6.942367777110148,16.87547742530423,34924.50380852122,35002.064582092986,34808.48397035486,34861.61572375823,35025.797903095954,35029.57755253517,34985.745907456825,35028.58899329493,65.88919176648722,69.86650912127652,34774.211189877315,34824.94707747911,35042.92323528916,35105.80147906746,34521.90176780552,34557.78239628496,202.7569007862619,47.257677293041866,-3.953343595347488
2,29649,29660,35121.47,35009.24,,,-364.7214200000064,140.26142,-0.005192285801249244,2023-11-06 01:15:00,2023-11-06 04:00:00,0 days 02:45:00,,20.982102113193807,13.85031769218041,32.05621523695507,24.476583351533883,23.206282328230383,21.513911397806908,35048.191820380096,34958.647555177085,35024.79322907023,34993.04665633138,35086.35676241467,34954.12023482997,35073.45930957653,34953.01307972516,92.22332164943894,92.31039244047186,35005.355611277446,34990.26136998585,35358.914160024215,35339.25978228058,34625.61109430946,34619.526709419646,328.74653571915684,45.319150334545675,-5.192285801249244
1,29942,29979,36371.72,36769.82,,,324.9584599999985,73.14154,0.008934371539206863,2023-11-09 02:30:00,2023-11-09 11:45:00,0 days 09:15:00,,51.968150953919334,44.187901466369446,41.751071870393474,27.722106713100963,6.2354193547776795,11.466925987751795,36008.94540401078,36761.89476695431,35694.620275770554,36473.963923907504,36181.36285094537,36782.66531825438,36115.27946920458,36777.40439753241,137.8449908613903,134.8177346974479,35683.9412732104,36635.409119806245,36266.834408781026,37272.870481727135,35168.410380567824,36157.749898836766,707.078280644459,57.53303826707676,8.934371539206863
