timestamp,market_id,whale_strength,book_imbalance,odds_velocity,large_orders_yes,large_orders_no,top_wallet_exposure
2025-10-26 09:08:56.158527,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:08:58.856306,516713,0.0,-0.5126094213844926,0.0,0,0,0.0
2025-10-26 09:09:01.497194,516714,0.0,0.7195662949584486,0.0,0,0,0.0
2025-10-26 09:09:04.197146,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:09:07.032986,516716,0.0,0.8201932969571027,0.0,0,0,0.0
2025-10-26 09:09:09.747182,516717,0.0,0.6244601795952203,0.0,0,0,0.0
2025-10-26 09:09:12.382545,516719,0.0,0.1744412681051068,0.0,0,0,0.0
2025-10-26 09:09:15.094105,516720,0.0,-0.3337793172021818,0.0,0,0,0.0
2025-10-26 09:09:17.785997,516721,0.0,0.7763936623468626,0.0,0,0,0.0
2025-10-26 09:09:20.522679,516724,0.0,-0.9531947901942762,0.0,0,0,0.0
2025-10-26 09:09:23.202493,516725,0.0,-0.9298513028183696,0.0,0,0,0.0
2025-10-26 09:09:25.898145,516726,0.0,-0.6935399270211543,0.0,0,0,0.0
2025-10-26 09:09:28.544406,516727,0.0,-0.8564510638254198,0.0,0,0,0.0
2025-10-26 09:09:31.238489,516728,0.0,-0.979147283974242,0.0,0,0,0.0
2025-10-26 09:09:34.042155,516729,0.0,-0.9601309044719868,0.0,0,0,0.0
2025-10-26 09:09:36.694377,516730,0.0,-0.9603974972823678,0.0,0,0,0.0
2025-10-26 09:10:57.883853,516706,0.0,-0.9481957401757086,0.0,0,0,0.0
2025-10-26 09:11:00.568766,516710,0.0,-0.068159594189496,0.0,0,0,0.0
2025-10-26 09:11:03.264394,516711,0.0,-0.8338307142767434,0.0,0,0,0.0
2025-10-26 09:11:05.897028,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:11:08.682364,516713,0.0,-0.5126094213844926,0.0,0,0,0.0
2025-10-26 09:11:11.422861,516714,0.0,0.6711204711396613,0.0,0,0,0.0
2025-10-26 09:11:14.202081,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:11:16.904691,516716,0.0,0.8201932969571027,0.0,0,0,0.0
2025-10-26 09:11:19.552371,516717,0.0,0.6244601795952203,0.0,0,0,0.0
2025-10-26 09:11:22.232774,516719,0.0,0.1744412681051068,0.0,0,0,0.0
2025-10-26 09:11:24.888486,516720,0.0,-0.3337796864547861,0.0,0,0,0.0
2025-10-26 09:11:27.570584,516721,0.0,0.7763936623468626,0.0,0,0,0.0
2025-10-26 09:11:30.255011,516724,0.0,-0.9532074820942268,0.0,0,0,0.0
2025-10-26 09:11:32.920228,516725,0.0,-0.9298435229608768,0.0,0,0,0.0
2025-10-26 09:11:35.603164,516726,0.0,-0.6935935687309855,0.0,0,0,0.0
2025-10-26 09:11:38.244804,516727,0.0,-0.8564774346477173,0.0,0,0,0.0
2025-10-26 09:11:40.944422,516728,0.0,-0.9791496115554033,0.0,0,0,0.0
2025-10-26 09:11:43.706613,516729,0.0,-0.960130353135598,0.0,0,0,0.0
2025-10-26 09:11:46.358826,516730,0.0,-0.9604015079642776,0.0,0,0,0.0
2025-10-26 09:13:07.444691,516706,0.0,-0.9481957401757086,0.0,0,0,0.0
2025-10-26 09:13:10.072747,516710,0.0,-0.0624306286718652,0.0,0,0,0.0
2025-10-26 09:13:12.744512,516711,0.0,-0.8336137095186014,0.0,0,0,0.0
2025-10-26 09:13:15.382363,516712,0.0,-0.2084645752029071,0.0,0,0,0.0
2025-10-26 09:13:18.070212,516713,0.0,-0.515241335171914,0.0,0,0,0.0
2025-10-26 09:13:20.710340,516714,0.0,0.6711204711396613,0.0,0,0,0.0
2025-10-26 09:13:23.422740,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:13:26.064603,516716,0.0,0.8201932969571027,0.0,0,0,0.0
2025-10-26 09:13:28.722619,516717,0.0,0.6244868906672005,0.0,0,0,0.0
2025-10-26 09:13:31.458670,516719,0.0,0.1696056921426104,0.0,0,0,0.0
2025-10-26 09:13:34.211901,516720,0.0,-0.3337800470192912,0.0,0,0,0.0
2025-10-26 09:13:36.888369,516721,0.0,0.7751623039350423,0.0,0,0,0.0
2025-10-26 09:13:39.606326,516724,0.0,-0.9531948876169888,0.0,0,0,0.0
2025-10-26 09:13:42.290978,516725,0.0,-0.929849033366972,0.0,0,0,0.0
2025-10-26 09:13:44.964663,516726,0.0,-0.6936005678120556,0.0,0,0,0.0
2025-10-26 09:13:47.638243,516727,0.0,-0.8564512048150512,0.0,0,0,0.0
2025-10-26 09:13:50.416807,516728,0.0,-0.9791473003784502,0.0,0,0,0.0
2025-10-26 09:13:53.058692,516729,0.0,-0.96012701311048,0.0,0,0,0.0
2025-10-26 09:13:55.808907,516730,0.0,-0.960397531403909,0.0,0,0,0.0
2025-10-26 09:15:16.864852,516706,0.0,-0.9481956995476136,0.0,0,0,0.0
2025-10-26 09:15:19.537942,516710,0.0,-0.0622987348089104,0.0,0,0,0.0
2025-10-26 09:15:22.269937,516711,0.0,-0.843806332116472,0.0,0,0,0.0
2025-10-26 09:15:24.983172,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:15:27.787894,516713,0.0,-0.5126177617511135,0.0,0,0,0.0
2025-10-26 09:15:30.508935,516714,0.0,0.6711204711396613,0.0,0,0,0.0
2025-10-26 09:15:33.183072,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:15:35.876629,516716,0.0,0.8201932969571027,0.0,0,0,0.0
2025-10-26 09:15:38.538645,516717,0.0,0.6244868906672005,0.0,0,0,0.0
2025-10-26 09:15:41.197070,516719,0.0,0.1695885910047777,0.0,0,0,0.0
2025-10-26 09:15:43.858948,516720,0.0,-0.3337776186428355,0.0,0,0,0.0
2025-10-26 09:15:46.547210,516721,0.0,0.7751623039350423,0.0,0,0,0.0
2025-10-26 09:15:49.544559,516724,0.0,-0.9532351510313944,0.0,0,0,0.0
2025-10-26 09:15:52.283148,516725,0.0,-0.9298874761079332,0.0,0,0,0.0
2025-10-26 09:15:54.902383,516726,0.0,-0.6951192060555625,0.0,0,0,0.0
2025-10-26 09:15:57.597493,516727,0.0,-0.8560220852071513,0.0,0,0,0.0
2025-10-26 09:16:00.288153,516728,0.0,-0.9791099106842344,0.0,0,0,0.0
2025-10-26 09:16:02.969828,516729,0.0,-0.9601264521397896,0.0,0,0,0.0
2025-10-26 09:16:05.654175,516730,0.0,-0.9603957960052608,0.0,0,0,0.0
2025-10-26 09:17:26.925703,516706,0.0,-0.9485015940838164,0.0,0,0,0.0
2025-10-26 09:17:29.590710,516710,0.0,-0.0610575230364055,0.0,0,0,0.0
2025-10-26 09:17:32.297253,516711,0.0,-0.8336466103237206,0.0,0,0,0.0
2025-10-26 09:17:34.940974,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:17:37.606428,516713,0.0,-0.5126177617511135,0.0,0,0,0.0
2025-10-26 09:17:40.282637,516714,0.0,0.6719389606899122,0.0,0,0,0.0
2025-10-26 09:17:42.946885,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:17:45.606512,516716,0.0,0.8225796599653629,0.0,0,0,0.0
2025-10-26 09:17:48.356113,516717,0.0,0.6328854483795283,0.0,0,0,0.0
2025-10-26 09:17:50.979364,516719,0.0,0.1700560340820877,0.0,0,0,0.0
2025-10-26 09:17:53.638703,516720,0.0,-0.3334931583426413,0.0,0,0,0.0
2025-10-26 09:17:56.304727,516721,0.0,0.7938924764299297,0.0,0,0,0.0
2025-10-26 09:17:59.376003,516724,0.0,-0.953150607190425,0.0,0,0,0.0
2025-10-26 09:18:02.064810,516725,0.0,-0.9297466149742974,0.0,0,0,0.0
2025-10-26 09:18:04.791001,516726,0.0,-0.6951043230924691,0.0,0,0,0.0
2025-10-26 09:18:07.458673,516727,0.0,-0.855933071724147,0.0,0,0,0.0
2025-10-26 09:18:10.178264,516728,0.0,-0.9791098038684672,0.0,0,0,0.0
2025-10-26 09:18:12.981470,516729,0.0,-0.96012701311048,0.0,0,0,0.0
2025-10-26 09:18:15.664545,516730,0.0,-0.9603964541097286,0.0,0,0,0.0
2025-10-26 09:19:37.081672,516706,0.0,-0.9485015940838164,0.0,0,0,0.0
2025-10-26 09:19:39.714455,516710,0.0,-0.0610570020706305,0.0,0,0,0.0
2025-10-26 09:19:42.519947,516711,0.0,-0.8336466103237206,0.0,0,0,0.0
2025-10-26 09:19:45.166498,516712,0.0,-0.2082106795264901,0.0,0,0,0.0
2025-10-26 09:19:48.043885,516713,0.0,-0.5126637765141052,0.0,0,0,0.0
2025-10-26 09:19:50.738409,516714,0.0,0.6711204711396613,0.0,0,0,0.0
2025-10-26 09:19:53.741364,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:19:56.452017,516716,0.0,0.8201932969571027,0.0,0,0,0.0
2025-10-26 09:19:59.128898,516717,0.0,0.6328584604047065,0.0,0,0,0.0
2025-10-26 09:20:01.772454,516719,0.0,0.1699243890743694,0.0,0,0,0.0
2025-10-26 09:20:04.514242,516720,0.0,-0.3335249905190427,0.0,0,0,0.0
2025-10-26 09:20:07.316397,516721,0.0,0.7844282393600787,0.0,0,0,0.0
2025-10-26 09:20:10.087107,516724,0.0,-0.9531506884498936,0.0,0,0,0.0
2025-10-26 09:20:12.786657,516725,0.0,-0.9294791082231516,0.0,0,0,0.0
2025-10-26 09:20:15.526229,516726,0.0,-0.6890820726467822,0.0,0,0,0.0
2025-10-26 09:20:18.208906,516727,0.0,-0.855933071724147,0.0,0,0,0.0
2025-10-26 09:20:20.873094,516728,0.0,-0.9791098038684672,0.0,0,0,0.0
2025-10-26 09:20:23.555112,516729,0.0,-0.96012701311048,0.0,0,0,0.0
2025-10-26 09:20:26.338691,516730,0.0,-0.9603964541097286,0.0,0,0,0.0
2025-10-26 09:21:48.109407,516706,0.0,-0.9484602106466562,0.0,0,0,0.0
2025-10-26 09:21:50.769899,516710,0.0,-0.0585201463817836,0.0,0,0,0.0
2025-10-26 09:21:53.464660,516711,0.0,-0.8286072166236177,0.0,0,0,0.0
2025-10-26 09:21:56.215043,516712,0.0,-0.208197594254168,0.0,0,0,0.0
2025-10-26 09:21:58.933290,516713,0.0,-0.5126177617511135,0.0,0,0,0.0
2025-10-26 09:22:01.656402,516714,0.0,0.7277600499886433,0.0,0,0,0.0
2025-10-26 09:22:04.397103,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:22:07.240912,516716,0.0,0.8216973029294233,0.0,0,0,0.0
2025-10-26 09:22:09.963680,516717,0.0,0.6423262914479512,0.0,0,0,0.0
2025-10-26 09:22:12.614403,516719,0.0,0.1704549871054673,0.0,0,0,0.0
2025-10-26 09:22:15.243249,516720,0.0,-0.3329938584112924,0.0,0,0,0.0
2025-10-26 09:22:18.056615,516721,0.0,0.7911106389275699,0.0,0,0,0.0
2025-10-26 09:22:20.789289,516724,0.0,-0.953163115716933,0.0,0,0,0.0
2025-10-26 09:22:23.432598,516725,0.0,-0.9296136753950708,0.0,0,0,0.0
2025-10-26 09:22:26.082499,516726,0.0,-0.6890820726467822,0.0,0,0,0.0
2025-10-26 09:22:28.797287,516727,0.0,-0.855933071724147,0.0,0,0,0.0
2025-10-26 09:22:31.682494,516728,0.0,-0.9791098038684672,0.0,0,0,0.0
2025-10-26 09:22:34.409199,516729,0.0,-0.960127175165741,0.0,0,0,0.0
2025-10-26 09:22:37.075896,516730,0.0,-0.9603966442247251,0.0,0,0,0.0
2025-10-26 09:23:58.115024,516706,0.0,-0.9484628916489432,0.0,0,0,0.0
2025-10-26 09:24:00.808607,516710,0.0,-0.059738181435957,0.0,0,0,0.0
2025-10-26 09:24:03.584917,516711,0.0,-0.8324790321606484,0.0,0,0,0.0
2025-10-26 09:24:06.247876,516712,0.0,-0.2081933405063159,0.0,0,0,0.0
2025-10-26 09:24:08.957054,516713,0.0,-0.5126637765141052,0.0,0,0,0.0
2025-10-26 09:24:11.676175,516714,0.0,0.7319323628245543,0.0,0,0,0.0
2025-10-26 09:24:14.372502,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:24:17.056957,516716,0.0,0.8180905349858523,0.0,0,0,0.0
2025-10-26 09:24:19.730661,516717,0.0,0.6509108078985758,0.0,0,0,0.0
2025-10-26 09:24:22.425772,516719,0.0,0.1704527070072536,0.0,0,0,0.0
2025-10-26 09:24:25.247167,516720,0.0,-0.3327092453747798,0.0,0,0,0.0
2025-10-26 09:24:27.908949,516721,0.0,0.7911106389275699,0.0,0,0,0.0
2025-10-26 09:24:30.606867,516724,0.0,-0.9531506884498936,0.0,0,0,0.0
2025-10-26 09:24:33.306431,516725,0.0,-0.9296136753950708,0.0,0,0,0.0
2025-10-26 09:24:36.044033,516726,0.0,-0.6906414452236601,0.0,0,0,0.0
2025-10-26 09:24:38.702950,516727,0.0,-0.8558923946929714,0.0,0,0,0.0
2025-10-26 09:24:41.441195,516728,0.0,-0.9791098038684672,0.0,0,0,0.0
2025-10-26 09:24:44.094183,516729,0.0,-0.9601066884025308,0.0,0,0,0.0
2025-10-26 09:24:46.770020,516730,0.0,-0.9603964541097286,0.0,0,0,0.0
2025-10-26 09:26:07.839181,516706,0.0,-0.9484869363596202,0.0,0,0,0.0
2025-10-26 09:26:10.472763,516710,0.0,-0.059738181435957,0.0,0,0,0.0
2025-10-26 09:26:13.191016,516711,0.0,-0.8327032524381957,0.0,0,0,0.0
2025-10-26 09:26:15.858682,516712,0.0,-0.2084472287413052,0.0,0,0,0.0
2025-10-26 09:26:18.540792,516713,0.0,-0.515241335171914,0.0,0,0,0.0
2025-10-26 09:26:21.194396,516714,0.0,0.7277600499886433,0.0,0,0,0.0
2025-10-26 09:26:23.840698,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:26:26.508691,516716,0.0,0.8180905349858523,0.0,0,0,0.0
2025-10-26 09:26:29.375687,516717,0.0,0.6393177382603124,0.0,0,0,0.0
2025-10-26 09:26:32.020848,516719,0.0,0.1704503070395084,0.0,0,0,0.0
2025-10-26 09:26:34.647216,516720,0.0,-0.3329957003941271,0.0,0,0,0.0
2025-10-26 09:26:37.396938,516721,0.0,0.7913544441305903,0.0,0,0,0.0
2025-10-26 09:26:40.093932,516724,0.0,-0.9531506884498936,0.0,0,0,0.0
2025-10-26 09:26:42.769734,516725,0.0,-0.9296136753950708,0.0,0,0,0.0
2025-10-26 09:26:45.497091,516726,0.0,-0.688152815640851,0.0,0,0,0.0
2025-10-26 09:26:48.169897,516727,0.0,-0.8558923946929714,0.0,0,0,0.0
2025-10-26 09:26:50.873205,516728,0.0,-0.9791098038684672,0.0,0,0,0.0
2025-10-26 09:26:53.624075,516729,0.0,-0.9601309044719868,0.0,0,0,0.0
2025-10-26 09:26:56.318181,516730,0.0,-0.9603964541097286,0.0,0,0,0.0
2025-10-26 09:28:17.941590,516706,0.0,-0.948467975578104,0.0,0,0,0.0
2025-10-26 09:28:20.654178,516710,0.0,-0.059309762356118,0.0,0,0,0.0
2025-10-26 09:28:23.329228,516711,0.0,-0.8337467389632469,0.0,0,0,0.0
2025-10-26 09:28:26.008777,516712,0.0,-0.2081885034869,0.0,0,0,0.0
2025-10-26 09:28:28.655347,516713,0.0,-0.5126769050973577,0.0,0,0,0.0
2025-10-26 09:28:31.322614,516714,0.0,0.7312516758177814,0.0,0,0,0.0
2025-10-26 09:28:34.097307,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:28:36.897304,516716,0.0,0.8180905349858523,0.0,0,0,0.0
2025-10-26 09:28:39.501908,516717,0.0,0.6263642057409546,0.0,0,0,0.0
2025-10-26 09:28:42.183298,516719,0.0,0.1697484430668115,0.0,0,0,0.0
2025-10-26 09:28:44.864618,516720,0.0,-0.3329963350128304,0.0,0,0,0.0
2025-10-26 09:28:47.538724,516721,0.0,0.8013371665291179,0.0,0,0,0.0
2025-10-26 09:28:50.208838,516724,0.0,-0.9531506884498936,0.0,0,0,0.0
2025-10-26 09:28:52.897632,516725,0.0,-0.9296136753950708,0.0,0,0,0.0
2025-10-26 09:28:55.658817,516726,0.0,-0.6880852698300925,0.0,0,0,0.0
2025-10-26 09:28:58.388345,516727,0.0,-0.8559183676165137,0.0,0,0,0.0
2025-10-26 09:29:01.014867,516728,0.0,-0.9791120890219674,0.0,0,0,0.0
2025-10-26 09:29:03.708723,516729,0.0,-0.9601100300955328,0.0,0,0,0.0
2025-10-26 09:29:06.725970,516730,0.0,-0.9604003967698906,0.0,0,0,0.0
2025-10-26 09:30:28.303766,516706,0.0,-0.9484747914252164,0.0,0,0,0.0
2025-10-26 09:30:30.990616,516710,0.0,-0.0563104140069303,0.0,0,0,0.0
2025-10-26 09:30:33.665615,516711,0.0,-0.8377780840412892,0.0,0,0,0.0
2025-10-26 09:30:36.360210,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:30:39.046981,516713,0.0,-0.5126769050973577,0.0,0,0,0.0
2025-10-26 09:30:41.697504,516714,0.0,0.7287668154939599,0.0,0,0,0.0
2025-10-26 09:30:44.412331,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:30:47.278284,516716,0.0,0.8180905349858523,0.0,0,0,0.0
2025-10-26 09:30:49.966540,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:30:52.664375,516719,0.0,0.1694161596782284,0.0,0,0,0.0
2025-10-26 09:30:55.336804,516720,0.0,-0.3329958603967605,0.0,0,0,0.0
2025-10-26 09:30:57.964866,516721,0.0,0.8013371665291179,0.0,0,0,0.0
2025-10-26 09:31:00.618488,516724,0.0,-0.9532139246632104,0.0,0,0,0.0
2025-10-26 09:31:03.314578,516725,0.0,-0.9309511051940648,0.0,0,0,0.0
2025-10-26 09:31:05.988570,516726,0.0,-0.6882756515864334,0.0,0,0,0.0
2025-10-26 09:31:08.722817,516727,0.0,-0.8554589945633204,0.0,0,0,0.0
2025-10-26 09:31:11.404863,516728,0.0,-0.9791449589620704,0.0,0,0,0.0
2025-10-26 09:31:14.091028,516729,0.0,-0.9601252286983536,0.0,0,0,0.0
2025-10-26 09:31:16.772903,516730,0.0,-0.960396478483548,0.0,0,0,0.0
2025-10-26 09:32:37.841037,516706,0.0,-0.9484949706352028,0.0,0,0,0.0
2025-10-26 09:32:40.532608,516710,0.0,-0.061129421470217,0.0,0,0,0.0
2025-10-26 09:32:43.272851,516711,0.0,-0.8338364104711802,0.0,0,0,0.0
2025-10-26 09:32:45.879399,516712,0.0,-0.208212059734307,0.0,0,0,0.0
2025-10-26 09:32:48.556376,516713,0.0,-0.5126769050973577,0.0,0,0,0.0
2025-10-26 09:32:51.258675,516714,0.0,0.672103582602944,0.0,0,0,0.0
2025-10-26 09:32:53.914611,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:32:56.664800,516716,0.0,0.8179913539221865,0.0,0,0,0.0
2025-10-26 09:32:59.317151,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:33:02.022433,516719,0.0,0.169571277088758,0.0,0,0,0.0
2025-10-26 09:33:04.632914,516720,0.0,-0.3336413081057039,0.0,0,0,0.0
2025-10-26 09:33:07.244255,516721,0.0,0.8053456830846788,0.0,0,0,0.0
2025-10-26 09:33:09.947098,516724,0.0,-0.9532984943207768,0.0,0,0,0.0
2025-10-26 09:33:12.656752,516725,0.0,-0.9306488106252409,0.0,0,0,0.0
2025-10-26 09:33:15.319851,516726,0.0,-0.6883510803134087,0.0,0,0,0.0
2025-10-26 09:33:17.994311,516727,0.0,-0.8555477557424268,0.0,0,0,0.0
2025-10-26 09:33:20.648016,516728,0.0,-0.9791450656033536,0.0,0,0,0.0
2025-10-26 09:33:23.328353,516729,0.0,-0.9601270616829296,0.0,0,0,0.0
2025-10-26 09:33:25.994303,516730,0.0,-0.9603966685983109,0.0,0,0,0.0
2025-10-26 09:34:47.208543,516706,0.0,-0.948514676470544,0.0,0,0,0.0
2025-10-26 09:34:49.855309,516710,0.0,-0.0623422071094231,0.0,0,0,0.0
2025-10-26 09:34:52.514366,516711,0.0,-0.8338364104711802,0.0,0,0,0.0
2025-10-26 09:34:55.172511,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:34:57.855473,516713,0.0,-0.5125804349118974,0.0,0,0,0.0
2025-10-26 09:35:00.564467,516714,0.0,0.672103582602944,0.0,0,0,0.0
2025-10-26 09:35:03.288203,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:35:06.038197,516716,0.0,0.8164925608165771,0.0,0,0,0.0
2025-10-26 09:35:08.738575,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:35:11.488242,516719,0.0,0.169571277088758,0.0,0,0,0.0
2025-10-26 09:35:14.196894,516720,0.0,-0.3338233243321575,0.0,0,0,0.0
2025-10-26 09:35:16.826026,516721,0.0,0.7957341158818728,0.0,0,0,0.0
2025-10-26 09:35:19.541381,516724,0.0,-0.9532208650099436,0.0,0,0,0.0
2025-10-26 09:35:22.204818,516725,0.0,-0.9306406557642244,0.0,0,0,0.0
2025-10-26 09:35:24.899840,516726,0.0,-0.6879121779352109,0.0,0,0,0.0
2025-10-26 09:35:27.672907,516727,0.0,-0.8554575978743194,0.0,0,0,0.0
2025-10-26 09:35:30.347460,516728,0.0,-0.979144931617976,0.0,0,0,0.0
2025-10-26 09:35:33.194463,516729,0.0,-0.9601268580745392,0.0,0,0,0.0
2025-10-26 09:35:35.929325,516730,0.0,-0.960396429735879,0.0,0,0,0.0
2025-10-26 09:36:57.579289,516706,0.0,-0.948479954234614,0.0,0,0,0.0
2025-10-26 09:37:00.322800,516710,0.0,-0.0623422071094231,0.0,0,0,0.0
2025-10-26 09:37:03.033468,516711,0.0,-0.8297347691376612,0.0,0,0,0.0
2025-10-26 09:37:05.889290,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:37:08.614240,516713,0.0,-0.5125408539358175,0.0,0,0,0.0
2025-10-26 09:37:11.279760,516714,0.0,0.695969468315649,0.0,0,0,0.0
2025-10-26 09:37:13.932784,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:37:16.613367,516716,0.0,0.8164925608165771,0.0,0,0,0.0
2025-10-26 09:37:19.283046,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:37:21.956681,516719,0.0,0.169571277088758,0.0,0,0,0.0
2025-10-26 09:37:24.785366,516720,0.0,-0.3338230158914359,0.0,0,0,0.0
2025-10-26 09:37:27.460521,516721,0.0,0.7889986958572245,0.0,0,0,0.0
2025-10-26 09:37:30.120238,516724,0.0,-0.9532984943207768,0.0,0,0,0.0
2025-10-26 09:37:32.788872,516725,0.0,-0.9306488106252409,0.0,0,0,0.0
2025-10-26 09:37:35.531397,516726,0.0,-0.6863747573085445,0.0,0,0,0.0
2025-10-26 09:37:38.197386,516727,0.0,-0.855546284587827,0.0,0,0,0.0
2025-10-26 09:37:40.840652,516728,0.0,-0.9791450656033536,0.0,0,0,0.0
2025-10-26 09:37:43.564550,516729,0.0,-0.9601270616829296,0.0,0,0,0.0
2025-10-26 09:37:46.238755,516730,0.0,-0.9603966685983109,0.0,0,0,0.0
2025-10-26 09:39:07.556627,516706,0.0,-0.948479954234614,0.0,0,0,0.0
2025-10-26 09:39:10.238119,516710,0.0,-0.061129421470217,0.0,0,0,0.0
2025-10-26 09:39:12.979314,516711,0.0,-0.8338364104711802,0.0,0,0,0.0
2025-10-26 09:39:15.614345,516712,0.0,-0.2084645752029071,0.0,0,0,0.0
2025-10-26 09:39:18.322795,516713,0.0,-0.5151855180967455,0.0,0,0,0.0
2025-10-26 09:39:21.022583,516714,0.0,0.6717087777556578,0.0,0,0,0.0
2025-10-26 09:39:23.664350,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:39:26.344214,516716,0.0,0.8164925608165771,0.0,0,0,0.0
2025-10-26 09:39:29.014328,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:39:31.702113,516719,0.0,0.1695525591406153,0.0,0,0,0.0
2025-10-26 09:39:34.478954,516720,0.0,-0.3338232895782663,0.0,0,0,0.0
2025-10-26 09:39:37.172995,516721,0.0,0.7889986958572245,0.0,0,0,0.0
2025-10-26 09:39:39.912024,516724,0.0,-0.9533069358224048,0.0,0,0,0.0
2025-10-26 09:39:42.588237,516725,0.0,-0.9306380897933664,0.0,0,0,0.0
2025-10-26 09:39:45.347023,516726,0.0,-0.6864123347238944,0.0,0,0,0.0
2025-10-26 09:39:47.964582,516727,0.0,-0.8555722281373757,0.0,0,0,0.0
2025-10-26 09:39:50.635354,516728,0.0,-0.9791468713121876,0.0,0,0,0.0
2025-10-26 09:39:53.399496,516729,0.0,-0.960129805747183,0.0,0,0,0.0
2025-10-26 09:39:56.109080,516730,0.0,-0.9603998877440564,0.0,0,0,0.0
2025-10-26 09:41:17.332507,516706,0.0,-0.9484906030704764,0.0,0,0,0.0
2025-10-26 09:41:20.002340,516710,0.0,-0.061129421470217,0.0,0,0,0.0
2025-10-26 09:41:22.652482,516711,0.0,-0.8338364104711802,0.0,0,0,0.0
2025-10-26 09:41:25.364890,516712,0.0,-0.2082058425439987,0.0,0,0,0.0
2025-10-26 09:41:28.148679,516713,0.0,-0.512561739766102,0.0,0,0,0.0
2025-10-26 09:41:30.838400,516714,0.0,0.6716548670568167,0.0,0,0,0.0
2025-10-26 09:41:33.638622,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:41:36.340993,516716,0.0,0.8164925608165771,0.0,0,0,0.0
2025-10-26 09:41:38.979028,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:41:41.781287,516719,0.0,0.1695525591406153,0.0,0,0,0.0
2025-10-26 09:41:44.454322,516720,0.0,-0.3338238239195445,0.0,0,0,0.0
2025-10-26 09:41:47.185372,516721,0.0,0.7889986958572245,0.0,0,0,0.0
2025-10-26 09:41:49.888475,516724,0.0,-0.9532179434034626,0.0,0,0,0.0
2025-10-26 09:41:52.579507,516725,0.0,-0.9306406557642244,0.0,0,0,0.0
2025-10-26 09:41:55.285053,516726,0.0,-0.6863575958971403,0.0,0,0,0.0
2025-10-26 09:41:57.932602,516727,0.0,-0.8554566215595532,0.0,0,0,0.0
2025-10-26 09:42:00.660193,516728,0.0,-0.979144931617976,0.0,0,0,0.0
2025-10-26 09:42:03.338425,516729,0.0,-0.9601290784967615,0.0,0,0,0.0
2025-10-26 09:42:06.058785,516730,0.0,-0.960396429735879,0.0,0,0,0.0
2025-10-26 09:43:27.014578,516706,0.0,-0.9484906030704764,0.0,0,0,0.0
2025-10-26 09:43:29.658532,516710,0.0,-0.061129421470217,0.0,0,0,0.0
2025-10-26 09:43:32.390930,516711,0.0,-0.8338364104711802,0.0,0,0,0.0
2025-10-26 09:43:35.122654,516712,0.0,-0.2084645752029071,0.0,0,0,0.0
2025-10-26 09:43:37.871571,516713,0.0,-0.5125719749444517,0.0,0,0,0.0
2025-10-26 09:43:40.620165,516714,0.0,0.6717234980282997,0.0,0,0,0.0
2025-10-26 09:43:43.341257,516715,0.0,-0.9287360306649584,0.0,0,0,0.0
2025-10-26 09:43:46.029115,516716,0.0,0.8164265915178913,0.0,0,0,0.0
2025-10-26 09:43:48.690930,516717,0.0,0.6201179842842207,0.0,0,0,0.0
2025-10-26 09:43:51.356628,516719,0.0,0.1695527028314384,0.0,0,0,0.0
2025-10-26 09:43:54.043902,516720,0.0,-0.3338238239195445,0.0,0,0,0.0
